,parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
8713,12731090,,,,2.0,3.0,,7.0,2.0,,,1071.0,1071.0,,,,,6037,,2.0,,,,2.0,33923992,-118013738,5967.0,,,,,,0100,261,LMR1*,60375036.013,5465.0,3101,,96190.0,0.0,,,,1.0,,,1958.0,,,192000.0,416000.0,2015,224000.0,5681.44,,,6.0375036013e+13
8714,12731190,,,,1.0,3.0,,7.0,1.0,,,1109.0,1109.0,,,,,6037,,1.0,,,,7.0,33924902,-118017059,7199.0,,,,,,0100,261,LMR1*,60375036.013,5465.0,3101,,96190.0,0.0,,,,1.0,,,1955.0,,,28335.0,58503.0,2015,30168.0,971.86,,,6.0375036013e+13
8715,12731290,,,,3.0,4.0,,4.0,3.0,,,3701.0,3701.0,,,,,6037,,3.0,,,,2.0,33920244,-117997019,16287.0,1.0,,,,1.0,0101,261,LMR1B15AWH,60375036.021,5465.0,3101,,96190.0,0.0,,,,1.0,,,1978.0,,,389300.0,603690.0,2015,214390.0,7355.68,,,6.0375036021e+13
8716,12731504,,,,2.0,3.0,,7.0,2.0,,,1082.0,1082.0,,,,,6037,,2.0,,,,7.0,33922030,-118008447,6477.0,,,,,,0100,261,LMR1AWH*,60375036.011,5465.0,3101,,96190.0,0.0,,,,1.0,,,1956.0,,,96320.0,151573.0,2015,55253.0,2099.6,,,6.0375036011e+13
8717,12731550,,,,2.0,3.0,,7.0,2.0,,,1085.0,1085.0,,,,,6037,,2.0,,,,7.0,33923500,-118006649,5859.0,,,,,,0100,261,LMR1AWH*,60375036.011,5465.0,3101,,96190.0,0.0,,,,1.0,,,1956.0,,,112328.0,182238.0,2015,69910.0,2383.73,,,6.0375036011e+13
8718,12731942,1.0,,,2.0,4.0,,7.0,2.0,,,1448.0,1448.0,,,,,6037,,2.0,,,,2.0,33921963,-117997306,7032.0,,,,,,0100,261,LMR1AWH*,60375036.021,5465.0,3101,,96190.0,0.0,,,,1.0,,,1962.0,,,134433.0,274058.0,2015,139625.0,3436.73,,,6.0375036021e+13
8719,12732042,1.0,,,3.0,3.0,,4.0,3.0,,,2118.0,2118.0,,,,,6037,,3.0,,,,2.0,33923978,-117993975,6373.0,,,,,,0100,261,LMR1AWH*,60375036.021,114828.0,3101,,96190.0,0.0,,,,1.0,,,1965.0,,,241223.0,321136.0,2015,79913.0,3993.26,,,6.0375036021e+13
8720,12732165,1.0,,,3.0,4.0,,4.0,3.0,,,2016.0,2016.0,,,,,6037,,3.0,,,,2.0,33919200,-117995000,3098.0,,,,,,010D,269,LMUD*,60375036.021,5465.0,3101,,96190.0,0.0,,,,1.0,,,1971.0,,,199611.0,349057.0,2015,149446.0,4314.19,,,6.0375036021e+13
8721,12732357,,,,2.0,3.0,,4.0,2.0,,,1294.0,1294.0,,,,,6037,,2.0,,,,2.0,33920523,-117990804,6191.0,,,,,,0100,261,LCRA06,60375037.022,114828.0,3101,,96172.0,0.0,,,,1.0,,,1960.0,,,108000.0,467000.0,2015,359000.0,5805.18,,,6.0375037022e+13
8722,12732680,,,,2.0,3.0,,7.0,2.0,,,1483.0,1483.0,,,,,6037,,2.0,,,,2.0,33918016,-117985492,6404.0,,,,,,0100,261,LCRA06,60375037.022,114828.0,3101,,96172.0,0.0,,,,1.0,,,1962.0,,,156242.0,360559.0,2015,204317.0,4329.85,,,6.0375037022e+13
8723,12732902,,,,2.0,4.0,,7.0,2.0,,,1915.0,1915.0,,,,,6037,,2.0,,,,2.0,33925594,-117984333,9768.0,1.0,,,,1.0,0101,261,LCRA62,60375037.021,114828.0,3101,,96172.0,0.0,,,,1.0,,,1961.0,,,123539.0,152891.0,2015,29352.0,2052.79,,,6.0375037021e+13
8724,12732925,1.0,,,2.0,4.0,,7.0,2.0,,,1905.0,1905.0,,,,,6037,,2.0,,,,2.0,33924839,-117982309,6207.0,,,,,,0100,261,LCRA6200*,60375037.021,114828.0,3101,,96172.0,0.0,,,,1.0,,,1961.0,,,72241.0,103230.0,2015,30989.0,1501.52,,,6.0375037021e+13
8725,12733048,,,,2.0,4.0,,7.0,2.0,,,2234.0,2234.0,,,,,6037,,2.0,,,,2.0,33926079,-117978588,6226.0,,,,,,0100,261,LCRA62,60375037.021,114828.0,3101,,96172.0,0.0,,,,1.0,,,1961.0,,,129663.0,160849.0,2015,31186.0,2135.87,,,6.0375037021e+13
8726,12733271,1.0,,,2.0,4.0,,7.0,2.0,,,1892.0,1892.0,,,,,6037,,2.0,,,,2.0,33921755,-117980147,7165.0,1.0,,,,1.0,0101,261,LCRA62,60375037.021,114828.0,3101,,96172.0,0.0,,,,1.0,,,1962.0,,,135782.0,280437.0,2015,144655.0,3413.04,,,6.0375037021e+13
8727,12733678,,,,2.0,4.0,,7.0,2.0,,,1875.0,1875.0,,,,,6037,,2.0,,,,2.0,33916514,-117986371,6702.0,,,,,,0100,261,LMR1*,60375037.032,5465.0,3101,,96190.0,0.0,,,,1.0,,,1961.0,,,175447.0,296052.0,2015,120605.0,4008.67,,,6.0375037032e+13
8728,12733778,,,,2.0,4.0,,7.0,2.0,,,1635.0,1635.0,,,,,6037,,2.0,,,,2.0,33916932,-117980849,11240.0,,,,,,0100,261,LMR1*,60375037.032,5465.0,3101,,96190.0,0.0,,,,1.0,,,1961.0,,,149956.0,282300.0,2015,132344.0,3770.07,,,6.0375037032e+13
8729,12734408,1.0,,,2.0,2.0,,4.0,2.0,,,1067.0,1067.0,,,,,6037,,2.0,,,,2.0,33908500,-117992000,325607.0,1.0,,,,1.0,010C,266,LM PUD*,60375037.033,5465.0,3101,,96190.0,0.0,,,,1.0,,,1975.0,,,109919.0,168684.0,2015,58765.0,2382.52,,,6.0375037033e+13
8730,12734654,1.0,,,3.0,5.0,,4.0,3.0,,,2251.0,2251.0,,,,,6037,,3.0,,,,2.0,33907595,-117987694,8211.0,1.0,,,,1.0,010D,269,LMPUD*,60375037.033,5465.0,3101,,96190.0,0.0,,,,1.0,,,1977.0,,,169968.0,232138.0,2015,62170.0,3139.12,,,6.0375037033e+13
8731,12735223,1.0,,,3.0,4.0,,4.0,3.0,,,2451.0,2451.0,,,,,6037,,3.0,,,,2.0,33912201,-117976374,6685.0,,,,,,010D,269,LMPUD*,60375037.032,18874.0,3101,,96190.0,0.0,,,,1.0,,,1989.0,,,339622.0,559898.0,2015,220276.0,7086.11,,,6.0375037032e+13
8732,12735415,1.0,,,3.0,3.0,,4.0,3.0,,,1369.0,1369.0,,,,,6037,,3.0,,,,2.0,33909572,-117985077,8294.0,,,,,,010D,269,LMPUD*,60375037.033,5465.0,3101,,96190.0,0.0,,,,1.0,,,1990.0,,,173000.0,563000.0,2015,390000.0,7849.61,,,6.0375037033e+13
8733,12735607,1.0,,,2.0,2.0,,4.0,2.0,,,1051.0,1051.0,,,,,6037,,2.0,,,,2.0,33911500,-117980000,81642.0,,,,,,010C,266,LMPUD*,60375037.032,5465.0,3101,,96190.0,0.0,,,,1.0,,,1990.0,,,23550.0,243105.0,2015,219555.0,3209.61,,,6.0375037032e+13
8734,12735753,1.0,,,2.0,2.0,,4.0,2.0,,,1051.0,1051.0,,,,,6037,,2.0,,,,2.0,33911900,-117978000,181913.0,,,,,,010C,266,LMPUD*,60375037.032,5465.0,3101,,96190.0,0.0,,,,1.0,,,1990.0,,,113217.0,177387.0,2015,64170.0,2419.32,,,6.0375037032e+13
8735,12735945,1.0,,,3.0,4.0,,4.0,3.0,,,2131.0,2131.0,,,,,6037,,3.0,,,,2.0,33906562,-117983096,5163.0,,,,,,010D,269,LMR110000-,60375037.033,5465.0,3101,,96190.0,0.0,,,,1.0,,,1997.0,,,216191.0,651650.0,2015,435459.0,8252.13,,,6.0375037033e+13
8736,12736106,1.0,,,3.0,4.0,,4.0,3.0,,,1854.0,1854.0,,,,,6037,,3.0,,,,2.0,33906637,-117980799,56526.0,,,,,,010C,266,LMR110000*,60375037.031,5465.0,3101,,96190.0,0.0,,,,1.0,,,1997.0,,,192771.0,309147.0,2015,116376.0,4109.69,,,6.0375037031e+13
8737,12736578,1.0,,,3.0,4.0,,4.0,3.0,,,2872.0,2872.0,,,,,6037,,3.0,,,,2.0,33911001,-117994248,6905.0,1.0,,,,1.0,0101,261,LMR1B15AWH,60375036.022,5465.0,3101,,96190.0,0.0,,,,1.0,,,1985.0,,,303081.0,558846.0,2015,255765.0,7190.96,,,6.0375036022e+13
8738,12736624,,,,4.0,5.0,,4.0,4.0,,,3683.0,3683.0,,,,,6037,,4.0,,,,2.0,33910255,-117995704,12953.0,,,,,,0100,261,LMR1B15AWH,60375036.022,5465.0,3101,,96190.0,0.0,,,,1.0,,,1963.0,,,448867.0,678280.0,2015,229413.0,8695.6,,,6.0375036022e+13
8739,12736716,,,,3.0,3.0,,4.0,3.0,,,2152.0,2152.0,,,,,6037,,3.0,,,,2.0,33907467,-118009264,7560.0,,,,,,0100,261,LMR1AWH*,60375036.022,5465.0,3101,,96190.0,0.0,,,,1.0,,,1958.0,,,118677.0,164790.0,2015,46113.0,2361.54,,,6.0375036022e+13
8740,12736939,,,,3.0,3.0,,4.0,3.0,,,1737.0,1737.0,,,,,6037,,3.0,,,,2.0,33911600,-118005216,10463.0,,,,,,0100,261,LMR1B10AWH,60375036.022,5465.0,3101,,96190.0,0.0,,,,1.0,,,1961.0,,,143416.0,213730.0,2015,70314.0,2943.92,,,6.0375036022e+13
8741,12737208,,,,4.0,4.0,,4.0,4.0,,,2296.0,2296.0,,,,,6037,,4.0,,,,2.0,33911824,-118001529,17671.0,,,,,,0101,261,LMR1B15AWH,60375036.022,5465.0,3101,,96190.0,0.0,,,,1.0,,,1956.0,,,332528.0,613575.0,2015,281047.0,9681.69,,,6.0375036022e+13
8742,12737446,,,,2.0,3.0,,7.0,2.0,,,1364.0,1364.0,,,,,6037,,2.0,,,,2.0,33931501,-117989176,5608.0,,,,,,0100,261,LCRA06,60375037.011,14634.0,3101,,96172.0,0.0,,,,1.0,,,1958.0,,,125527.0,281035.0,2015,155508.0,3390.74,,,6.0375037011e+13
8743,12737546,,,,2.0,3.0,,7.0,2.0,,,1270.0,1270.0,,,,,6037,,2.0,,,,2.0,33928392,-117984783,6074.0,,,,,,0100,261,LCRA06,60375037.011,114828.0,3101,,96172.0,0.0,,,,1.0,,,1958.0,,,137501.0,300486.0,2015,162985.0,3598.03,,,6.0375037011e+13
8744,12737792,1.0,,,2.0,3.0,,4.0,2.0,,,1368.0,1368.0,,,,,6037,,2.0,,,,2.0,33926605,-117990121,6626.0,,,,,,0100,261,LCRA6000*,60375037.011,114828.0,3101,,96172.0,0.0,,,,1.0,,,1961.0,,,134000.0,440000.0,2015,306000.0,5322.36,,,6.0375037011e+13
8745,12737915,1.0,,,2.0,3.0,,4.0,2.0,,,1198.0,1198.0,,,,,6037,,2.0,,,,2.0,33924401,-118008755,6005.0,,,,,,0100,261,LMR1AWH*,60375036.011,5465.0,3101,,96190.0,0.0,,,,1.0,,,1958.0,,,84090.0,194620.0,2015,110530.0,2605.61,,,6.0375036011e+13
8746,12738199,1.0,,,2.0,3.0,,4.0,2.0,,,1672.0,1672.0,,,,,6037,,2.0,,,,2.0,33924098,-117999746,5959.0,,,,,,0100,261,LCRA06,60375037.012,114828.0,3101,,96172.0,0.0,,,,1.0,,,1960.0,,,88810.0,119799.0,2015,30989.0,1658.69,,,6.0375037012e+13
8747,12738399,,,,2.0,3.0,,4.0,2.0,,,1605.0,1605.0,,,,,6037,,2.0,,,,2.0,33928907,-117996138,6123.0,,,,,,0100,261,LCRA06,60375037.012,114828.0,3101,,96172.0,0.0,,,,1.0,,,1956.0,,,170141.0,378325.0,2015,208184.0,4632.4,,,6.0375037012e+13
8748,12738614,1.0,,,2.0,3.0,,4.0,2.0,,,1514.0,1514.0,,,,,6037,,2.0,,,,2.0,33914077,-118013238,6648.0,,,,,,0100,261,LMR1*,60375040.012,5465.0,3101,,96190.0,0.0,,,,1.0,,,1956.0,,,160527.0,256390.0,2015,95863.0,3429.75,,,6.0375040012e+13
8749,12738637,,,,3.0,3.0,,4.0,3.0,,,1762.0,1762.0,,,,,6037,,3.0,,,,2.0,33912939,-118013010,10615.0,1.0,,,,1.0,0101,261,LMR1*,60375040.012,5465.0,3101,,96190.0,0.0,,,,1.0,,,1959.0,,,221571.0,499958.0,2015,278387.0,6473.99,,,6.0375040012e+13
8750,12738737,,,,2.0,3.0,,4.0,2.0,,,1702.0,1702.0,,,,,6037,,2.0,,,,2.0,33912743,-118018775,6566.0,,,,,,0100,261,LMR1*,60375040.011,5465.0,3101,,96190.0,0.0,,,,1.0,,,1956.0,,,161839.0,376580.0,2015,214741.0,4967.17,,,6.0375040011e+13
8751,12739313,,,,2.0,4.0,,4.0,2.0,,,1620.0,1620.0,,,,,6037,,2.0,,,,2.0,33914687,-118026594,7378.0,,,,,,0100,261,LMR1*,60375040.025,5465.0,3101,,96190.0,0.0,,,,1.0,,,1956.0,,,129098.0,281272.0,2015,152174.0,3821.36,,,6.0375040025e+13
8752,12739559,,,,2.0,3.0,,7.0,2.0,,,1301.0,1301.0,,,,,6037,,2.0,,,,2.0,33915139,-118019142,5973.0,1.0,,,,1.0,0101,261,LMR17500*,60375040.021,5465.0,3101,,96190.0,0.0,,,,1.0,,,1959.0,,,48932.0,79100.0,2015,30168.0,1287.18,,,6.0375040021e+13
8753,12739659,,,,3.0,4.0,,4.0,3.0,,,1920.0,1920.0,,,,,6037,,3.0,,,,2.0,33907664,-118025260,6600.0,,,,,,0100,261,LMR1*,60375040.024,5465.0,3101,,96190.0,0.0,,,,1.0,,,1955.0,,,199490.0,415989.0,2015,216499.0,5450.83,,,6.0375040024e+13
8754,12739759,,,,2.0,3.0,,7.0,2.0,,,1307.0,1307.0,,,,,6037,,2.0,,,,2.0,33909848,-118020199,6082.0,1.0,,,,1.0,0101,261,LMR1*,60375040.021,5465.0,3101,,96190.0,0.0,,,,1.0,,,1956.0,,,114949.0,191853.0,2015,76904.0,2729.39,,,6.0375040021e+13
8755,12739859,,,,2.0,3.0,,7.0,2.0,,,1299.0,1299.0,,,,,6037,,2.0,,,,2.0,33907449,-118022392,6640.0,1.0,,,,1.0,0101,261,LMR1*,60375040.021,5465.0,3101,,96190.0,0.0,,,,1.0,,,1956.0,,,46082.0,77474.0,2015,31392.0,1269.87,,,6.0375040021e+13
8756,12739982,,,,2.0,3.0,,7.0,2.0,,,1322.0,1322.0,,,,,6037,,2.0,,,,2.0,33908647,-118026439,6329.0,,,,,,0100,261,LMR1*,60375040.024,5465.0,3101,,96190.0,0.0,,,,1.0,,,1959.0,,,188938.0,419064.0,2015,230126.0,5459.96,,,6.0375040024e+13
8757,12740418,,,,3.0,5.0,,7.0,3.0,,,1676.0,1676.0,,,,,6037,,3.0,,,,2.0,33912025,-118032529,6119.0,,,,,,0100,261,LMR1*,60375041.011,5465.0,3101,,96190.0,0.0,,,,1.0,,,1955.0,,,122030.0,322750.0,2015,200720.0,4315.5,,,6.0375041011e+13
8758,12740741,,,,2.0,4.0,,7.0,2.0,,,1110.0,1110.0,,,,,6037,,2.0,,,,7.0,33914584,-118035409,5172.0,,,,,,0100,261,LMR1*,60375041.011,5465.0,3101,,96190.0,0.0,,,,1.0,,,1954.0,,,47570.0,237864.0,2015,190294.0,3267.48,,,6.0375041011e+13
8759,12741039,,,,2.0,4.0,,7.0,2.0,,,1353.0,1353.0,,,,,6037,,2.0,,,,2.0,33914183,-118059913,141240.0,,,,,,010C,266,NOR3*,60375523.012,53636.0,3101,,96193.0,0.0,,,,1.0,,,1964.0,,,81214.0,129773.0,2015,48559.0,1884.49,,,6.0375523012e+13
8760,12741139,,,,2.0,5.0,,7.0,2.0,,,1472.0,1472.0,,,,,6037,,2.0,,,,2.0,33914868,-118059881,119976.0,,,,,,010C,266,NOR3*,60375523.012,53636.0,3101,,96193.0,0.0,,,,1.0,,,1964.0,,,99000.0,272000.0,2015,173000.0,3917.94,,,6.0375523012e+13
8761,12741239,,,,2.0,4.0,,7.0,2.0,,,1353.0,1353.0,,,,,6037,,2.0,,,,2.0,33914174,-118062955,126431.0,,,,,,010C,266,NOR3*,60375523.012,53636.0,3101,,96193.0,0.0,,,,1.0,,,1964.0,,,113286.0,180958.0,2015,67672.0,2733.0,,,6.0375523012e+13
8762,12741854,,,,2.0,3.0,,7.0,2.0,,,1241.0,1241.0,,,,,6037,,2.0,,,,2.0,33909353,-118058510,5220.0,1.0,,,,1.0,0101,261,NOR105,60375523.022,53636.0,3101,,96193.0,0.0,,,,1.0,,,1956.0,,,79950.0,335790.0,2015,255840.0,4468.82,,,6.0375523022e+13
8763,12741954,,,,2.0,3.0,,7.0,2.0,,,1200.0,1200.0,,,,,6037,,2.0,,,,2.0,33907627,-118058171,5314.0,,,,,,0100,261,NOR105,60375523.023,53636.0,3101,,96193.0,0.0,,,,1.0,,,1956.0,,,127497.0,382492.0,2015,254995.0,4944.97,,,6.0375523023e+13
8764,12742077,1.0,,,2.0,4.0,,7.0,2.0,,,2196.0,2196.0,,,,,6037,,2.0,,,,2.0,33905154,-118061071,4768.0,,,,,,0101,261,NOR105,60375523.023,53636.0,3101,,96193.0,0.0,,,,1.0,,,1956.0,,,193323.0,483309.0,2015,289986.0,6282.33,,,6.0375523023e+13
8765,12742351,1.0,,,3.0,2.0,,7.0,3.0,,,1369.0,1369.0,,,,,6037,,3.0,,,,2.0,33912220,-118068298,91639.0,,,,,,010C,266,NOSPA1*,60375523.011,53636.0,3101,,96193.0,0.0,,,,1.0,,,1990.0,,,120845.0,207161.0,2015,86316.0,2796.77,,,6.0375523011e+13
8766,12742536,,,,1.0,2.0,,7.0,1.0,,,749.0,749.0,,,,,6037,,1.0,,,,7.0,33911506,-118066476,5077.0,,,,,,0100,261,NOR1YY,60375523.011,53636.0,3101,,96193.0,0.0,,,,1.0,,,1950.0,,,63022.0,187257.0,2015,124235.0,2659.91,,,6.0375523011e+13
8767,12742636,,,,1.0,3.0,,7.0,1.0,,,1277.0,1277.0,,,,,6037,,1.0,,,,7.0,33910414,-118065141,6334.0,,,,,,0100,261,NOR1YY,60375523.013,53636.0,3101,,96193.0,0.0,,,,1.0,,,1950.0,,,90927.0,218197.0,2015,127270.0,5320.25,,,6.0375523013e+13
8768,12742964,,,,2.0,3.0,,7.0,2.0,,,1309.0,1309.0,,,,,6037,,2.0,,,,7.0,33914560,-118077677,6286.0,,,,,,0100,261,NOR1YY,60375522.002,53636.0,3101,,96193.0,0.0,,,,1.0,,,1953.0,,,54052.0,71163.0,2015,17111.0,1210.42,,,6.0375522002e+13
8769,12743384,,,,2.0,3.0,,7.0,2.0,,,1047.0,1047.0,,,,,6037,,2.0,,,,7.0,33914164,-118090479,3178.0,,,,,,0100,261,NOR1*,60375520.011,53636.0,3101,,96193.0,0.0,,,,1.0,,,1952.0,,,72000.0,327000.0,2015,255000.0,4688.19,,,6.0375520011e+13
8770,12743622,1.0,,,1.0,3.0,,7.0,1.0,,,1297.0,1297.0,,,,,6037,,1.0,,,,2.0,33912284,-118087291,4881.0,,,,,,0100,261,NOR1YY,60375520.023,53636.0,3101,,96193.0,0.0,,,,1.0,,,1954.0,,,65726.0,198207.0,2015,132481.0,2815.28,,,6.0375520023e+13
8771,12743645,,,,1.0,2.0,,7.0,1.0,,,784.0,784.0,,,,,6037,,1.0,,,,7.0,33911862,-118086027,5451.0,,,,,,0100,261,NOR1YY,60375520.023,53636.0,3101,,96193.0,0.0,,,,1.0,,,1951.0,,,66402.0,137423.0,2015,71021.0,2062.58,,,6.0375520023e+13
8772,12743968,,,,1.0,2.0,,7.0,1.0,,,764.0,764.0,,,,,6037,,1.0,,,,7.0,33912310,-118093106,7786.0,,,,,,0100,261,NOR1YY,60375520.013,53636.0,3101,,96193.0,0.0,,,,1.0,,,1950.0,,,63000.0,320000.0,2015,257000.0,4721.28,,,6.0375520013e+13
8773,12744014,,,,2.0,3.0,,7.0,2.0,,,1676.0,1676.0,,,,,6037,,2.0,,,,7.0,33910143,-118091981,4864.0,,,,,,0100,261,NOR1YY,60375520.013,53636.0,3101,,96193.0,0.0,,,,1.0,,,1950.0,,,60524.0,75596.0,2015,15072.0,1273.76,,,6.0375520013e+13
8774,12744229,,,,2.0,3.0,,7.0,2.0,,,1140.0,1140.0,,,,,6037,,2.0,,,,7.0,33912295,-118100838,5330.0,,,,,,0100,261,NOR1*,60375519.002,53636.0,3101,,96193.0,0.0,,,,1.0,,,1954.0,,,96829.0,262348.0,2015,165519.0,3498.41,,,6.0375519002e+13
8775,12744421,,,,1.0,3.0,,7.0,1.0,,,1626.0,1626.0,,,,,6037,,1.0,,,,7.0,33911712,-118096325,5386.0,,,,,,0100,261,NOR1YY,60375520.012,53636.0,3101,,96193.0,0.0,,,,1.0,,,1953.0,,,34449.0,50537.0,2015,16088.0,971.87,,,6.0375520012e+13
8776,12744521,,,,2.0,4.0,,7.0,2.0,,,1939.0,1939.0,,,,,6037,,2.0,,,,2.0,33913633,-118095357,8961.0,,,,,,0100,261,NOR1YY,60375520.012,53636.0,3101,,96193.0,0.0,,,,1.0,,,1955.0,,,113907.0,309279.0,2015,195372.0,4195.78,,,6.0375520012e+13
8777,12744644,,,,2.0,3.0,,7.0,2.0,,,1560.0,1560.0,,,,,6037,,2.0,,,,2.0,33916727,-118095171,8683.0,,,,,,0100,261,NOR1YY,60375520.011,53636.0,3101,,96193.0,0.0,,,,1.0,,,1955.0,,,98670.0,237312.0,2015,138642.0,3230.33,,,6.0375520011e+13
8778,12744973,,,,1.0,2.0,,7.0,1.0,,,1218.0,1218.0,,,,,6037,,1.0,,,,7.0,33911159,-118106356,6477.0,,,,,,0100,261,NOR1*,60375519.001,53636.0,3101,,96193.0,0.0,,,,1.0,,,1951.0,,,56357.0,123943.0,2015,67586.0,1842.33,,,6.0375519001e+13
8779,12745188,,,,1.0,3.0,,7.0,1.0,,,1041.0,1041.0,,,,,6037,,1.0,,,,7.0,33906431,-118100113,5272.0,,,,,,0100,261,NOR1YY,60375519.004,53636.0,3101,,96193.0,0.0,,,,1.0,,,1951.0,,,94962.0,237447.0,2015,142485.0,3277.23,,,6.0375519004e+13
8780,12745411,1.0,,,2.0,3.0,,7.0,2.0,,,1192.0,1192.0,,,,,6037,,2.0,,,,2.0,33908266,-118103042,5233.0,,,,,,0100,261,NOR1*,60375519.003,53636.0,3101,,96193.0,0.0,,,,1.0,,,1954.0,,,47579.0,78183.0,2015,30604.0,1661.97,,,6.0375519003e+13
8781,12745695,1.0,,,1.0,0.0,,7.0,1.0,,,477.0,477.0,,,,,6037,,1.0,,,,2.0,33902472,-118106624,113445.0,,,,,,010C,266,NOR320U*,60375519.006,53636.0,3101,,96193.0,0.0,,,,1.0,,,1976.0,,,60000.0,150000.0,2015,90000.0,2072.53,,,6.0375519006e+13
8782,12745987,,,,1.0,3.0,,7.0,1.0,,,1008.0,1008.0,,,,,6037,,1.0,,,,7.0,33908389,-118091446,6536.0,,,,,,0100,261,NOR1YY,60375520.013,53636.0,3101,,96193.0,0.0,,,,1.0,,,1950.0,,,76000.0,379000.0,2015,303000.0,4830.85,,,6.0375520013e+13
8783,12746133,,,,1.0,2.0,,7.0,1.0,,,1200.0,1200.0,,,,,6037,,1.0,,,,7.0,33906799,-118093658,5090.0,,,,,,0100,261,NOR1YY,60375521.005,53636.0,3101,,96193.0,0.0,,,,1.0,,,1950.0,,,114097.0,379605.0,2015,265508.0,4992.79,,,6.0375521005e+13
8784,12746325,1.0,,,1.0,3.0,,7.0,1.0,,,1250.0,1250.0,,,,,6037,,1.0,,,,2.0,33902434,-118095908,6261.0,,,,,,0100,261,NOR1YY,60375521.005,53636.0,3101,,96193.0,0.0,,,,1.0,,,1950.0,,,100196.0,259828.0,2015,159632.0,3559.85,,,6.0375521005e+13
8785,12746425,,,,1.0,3.0,,7.0,1.0,,,986.0,986.0,,,,,6037,,1.0,,,,7.0,33903007,-118093685,5001.0,,,,,,0100,261,NOR1*,60375521.005,53636.0,3101,,96193.0,0.0,,,,1.0,,,1950.0,,,71000.0,356000.0,2015,285000.0,5367.6,,,6.0375521005e+13
8786,12746817,,,,2.0,3.0,,7.0,2.0,,,1111.0,1111.0,,,,,6037,,2.0,,,,7.0,33908106,-118082220,5006.0,,,,,,0100,261,NOR1*,60375521.001,53636.0,3101,,96193.0,0.0,,,,1.0,,,1949.0,,,28540.0,46260.0,2015,17720.0,895.94,,,6.0375521001e+13
8787,12746917,1.0,,,2.0,4.0,,7.0,2.0,,,1389.0,1389.0,,,,,6037,,2.0,,,,2.0,33909485,-118081260,6303.0,,,,,,0100,261,NOR1YY,60375521.001,53636.0,3101,,96193.0,0.0,,,,1.0,,,1949.0,,,77929.0,196015.0,2015,118086.0,5177.88,,,6.0375521001e+13
8788,12746970,1.0,,,2.0,3.0,,7.0,2.0,,,1586.0,1586.0,,,,,6037,,2.0,,,,2.0,33906748,-118077982,4962.0,,,,,,0100,261,NOR1*,60375521.002,53636.0,3101,,96193.0,0.0,,,,1.0,,,1949.0,,,87014.0,104125.0,2015,17111.0,1611.77,,,6.0375521002e+13
8789,12747016,,,,1.0,2.0,,7.0,1.0,,,903.0,903.0,,,,,6037,,1.0,,,,7.0,33907032,-118078353,5200.0,,,,,,0100,261,NOR1YY,60375521.002,53636.0,3101,,96193.0,0.0,,,,1.0,,,1949.0,,,83949.0,216558.0,2015,132609.0,2934.88,,,6.0375521002e+13
8790,12747360,,,,1.0,2.0,,7.0,1.0,,,768.0,768.0,,,,,6037,,1.0,,,,7.0,33904684,-118087819,5105.0,,,,,,0100,261,NOR1YY,60375521.003,53636.0,3101,,96193.0,0.0,,,,1.0,,,1950.0,,,18332.0,36052.0,2015,17720.0,842.88,,,6.0375521003e+13
8791,12747703,1.0,,,3.0,3.0,,4.0,3.0,,,1377.0,1377.0,,,,,6037,,3.0,,,,2.0,33906900,-118075000,189059.0,1.0,,,,1.0,010C,266,NOSP3-SP4-,60375522.003,53636.0,3101,,96193.0,0.0,,,,1.0,,,1982.0,,,144923.0,192692.0,2015,47769.0,2709.85,,,6.0375522003e+13
8792,12748061,1.0,,,5.0,7.0,,7.0,5.0,,,3905.0,,,3905.0,,,6037,,5.0,,,,,33903568,-118076307,13502.0,,,,,,0400,248,NOR3YY,60375522.003,53636.0,3101,,96193.0,0.0,,,,4.0,,,,,,217561.0,389643.0,2015,172082.0,5664.39,,,6.0375522003e+13
8793,12748084,1.0,,,2.0,2.0,,7.0,2.0,,,1045.0,1045.0,,,,,6037,,2.0,,,,2.0,33903534,-118077422,43830.0,,,,,,010C,266,NOR3*,60375522.003,53636.0,3101,,96193.0,0.0,,,,1.0,,,1982.0,,,93723.0,132695.0,2015,38972.0,1967.8,,,6.0375522003e+13
